student_id,age,gender,parental_education,study_hours_week,attendance_rate,extracurricular,sleep_hours,previous_scores,tutoring,internet_quality,family_income,health_status,final_grade,study_efficiency,sleep_quality
STD01872,0.1754174199982383,5,10,0.11115875000982377,-1.3613339542580798,5,-0.6450832369903712,-0.9639867781560756,5,4,-0.4720432393583496,4,-0.49652024891234575,-0.14760782156741226,-0.6450832369903714
STD00886,1.4793593475270983,5,8,0.27705450791915937,-2.5260920879657554,3,0.33204313289117093,-0.07374620265747076,3,6,0.8081604675994651,4,0.42213080270301584,-0.02963897441131704,0.33204313289117043
STD00618,-1.5631718167069084,5,10,0.16424539254081127,0.3630794254117025,5,-0.8093788213067371,-1.3430000924772636,3,8,-0.4720432393583496,6,-1.3289635772089616,-0.14065580296814031,-0.809378821306737
STD01009,-1.1285245075306216,3,8,-0.43961516624917,-1.2138238940694595,5,0.34933740492447224,-0.06493193953372237,3,6,-1.7522469463161643,6,-0.2675309838469329,-0.02383060167975733,0.3493374049244721
STD00279,0.1754174199982383,5,8,0.9096703314134251,0.02806538026501275,5,-0.7402017331735306,-0.06823728820512825,5,8,0.8081604675994651,4,1.0646477405630257,-0.026956164516235358,-0.7402017331735307
STD00795,1.4793593475270983,5,6,1.0423869377408936,1.3624081430275639,3,0.6952228455905053,7.325100392278353e-05,5,4,0.8081604675994651,4,1.0646477405630257,-0.025902449444420172,0.6952228455905051
STD00239,0.610064729174525,1,8,-1.2624581254794742,-0.1345073269146983,5,1.231345278622856,-0.016453492353105555,3,6,0.8081604675994651,6,-1.4124773091739953,-0.025720533024299563,1.2313452786228565
STD02416,-1.5631718167069084,5,8,1.0556585983736406,0.02806538026501275,5,0.003451964258439966,0.7779319716747332,5,8,0.8081604675994651,4,1.0646477405630257,-0.015561616515751513,0.00345196425843996
STD00663,-1.1285245075306216,5,10,-0.023769799756435558,0.2924408050396874,3,-1.1379699899394682,-0.16739774834729929,3,6,-1.7522469463161643,6,0.058441969952066165,0.07292977310898811,-1.1379699899394684
STD00074,-0.6938771983543349,3,8,0.6663565531464,-0.7827205491520141,3,0.9200483820234272,1.2384772198905962,3,8,-0.4720432393583496,6,-0.38741359908706063,0.00017972140762279601,0.9200483820234275
STD00901,1.0447120383508117,5,8,0.9295778223625455,0.6664099717150611,5,-0.9477329975731504,0.7823391032366082,3,4,-0.4720432393583496,4,1.0646477405630257,-0.014092396992083176,-0.9477329975731499
STD01797,1.4793593475270983,3,8,0.04037655996850725,1.0559611870019097,3,-1.6395038789052157,-0.5739556349302014,3,4,-1.7522469463161643,6,0.48409260383836195,-0.22539650658180185,-1.6395038789052157
STD02471,0.610064729174525,3,10,-0.6807170010774043,2.07191075647001,5,0.44445590110763156,-0.7293070224862701,3,6,-1.7522469463161643,6,-0.6352608036284487,-0.010867771895853147,0.44445590110763133
STD02359,0.1754174199982383,3,11,1.7833879897359255,1.937905138411335,5,-0.06572512387476653,-0.622434082110819,3,4,-0.4720432393583496,6,1.0646477405630257,-0.030801520827249795,-0.06572512387476646
STD01333,-1.5631718167069084,3,10,-0.9483621571711321,1.1432206592261638,3,0.3666316769577743,0.7250463929322422,5,4,-1.7522469463161643,6,-0.23116210057183845,-0.0366327108956671,0.36663167695777443
STD00386,1.0447120383508117,3,10,0.9008225576582609,-1.2013582551802804,3,-1.6740924229718188,-0.5530217600112988,3,4,-0.4720432393583496,6,0.34535204912225886,-0.034518961172185725,-1.674092422971819
STD00826,-0.6938771983543349,3,11,-1.5588585462774873,0.02027435595927555,5,0.7730470697403625,-0.3778382804267965,3,6,-0.4720432393583496,4,-1.378802417252611,-0.022501876279004563,0.7730470697403626
STD00958,1.4793593475270983,3,9,0.35668447171564027,-1.0985167343445523,5,1.1708153265063002,0.19839417128826578,5,6,0.8081604675994651,4,1.0646477405630257,-0.01809752612785558,1.1708153265063004
STD02339,0.610064729174525,5,10,1.4184173223353878,0.2893243953173924,5,-1.1466171259561186,0.6975018206705279,3,4,0.8081604675994651,6,1.0646477405630257,-0.01900230695547377,-1.1466171259561189
STD00671,0.610064729174525,5,8,0.9008225576582609,-1.0528093917508958,5,-1.4406197505222464,-0.6114162532061331,5,6,-0.4720432393583496,3,0.13522072353282127,-0.03542868893226348,-1.440619750522247
STD01775,1.4793593475270983,3,8,0.7681059513307922,0.09091297633129067,3,0.6260457574572987,1.5172282911791426,5,4,-0.4720432393583496,6,1.0646477405630257,0.001817546227550148,0.6260457574572986
STD02011,1.0447120383508117,5,10,2.068728693339983,0.7931439670883823,5,-0.5499647408072127,-2.57713465266337,3,6,0.8081604675994651,4,0.08134089645860766,-0.04338629158366474,-0.5499647408072122
STD01129,-0.25922988917804823,3,11,-0.08128032916500547,-0.9416574449890484,5,-0.14354934802462374,-0.565141371806453,3,6,-1.7522469463161643,6,0.8733743544495632,0.07167423676987485,-0.1435493480246233
STD01773,-1.1285245075306216,3,9,0.3412008676441022,1.0767372518172085,3,-1.2936184382391824,0.3118778090065286,3,8,0.8081604675994651,6,1.0013389437508236,-0.013075606867166625,-1.2936184382391829
STD01646,-0.25922988917804823,5,8,1.0047838992814444,-0.8055742204488424,5,0.23692463670801167,1.305685976209179,3,6,0.8081604675994651,6,1.0646477405630257,-0.00766679337761752,0.23692463670801125
STD01966,-1.1285245075306216,3,10,0.9649689173832039,-0.6445597181302788,5,-0.14354934802462374,-1.367239316067572,4,6,-0.4720432393583496,6,-0.33892175472026753,-0.0457877225302982,-0.1435493480246233
STD01318,0.610064729174525,5,9,1.3697545666819828,0.02806538026501275,5,-0.08301939590806853,0.30085998010184273,3,4,0.8081604675994651,6,1.0646477405630257,-0.022820954188728926,-0.08301939590806807
STD00968,-1.1285245075306216,5,8,-1.0257801775288222,1.453822828214877,5,-0.7229074611402284,1.2572075290285603,3,8,-1.7522469463161643,4,-0.4951732532354897,-0.0431035556642132,-0.7229074611402282
STD00522,0.1754174199982383,3,10,2.0289137114417417,-2.217307824648381,3,2.4851800010372256,-0.7943122130239152,5,6,-0.4720432393583496,3,0.5568303703885527,-0.03139766100664067,2.4851800010372265
STD02284,-0.6938771983543349,3,8,1.1375005056089131,0.5407147795825055,3,1.231345278622856,-0.2279958073230711,3,4,-0.4720432393583496,6,1.0121149091656663,-0.02871633418943447,1.2313452786228565
STD02122,1.4793593475270983,5,10,-0.771406682067841,0.604081777269166,1,0.003451964258439966,2.169483762336536,5,6,0.8081604675994651,6,-0.7632253929297071,-0.0653720440375748,0.00345196425843996
STD01904,0.1754174199982383,5,10,-2.043274159372747,-2.215230218166851,5,0.8162827498236165,-0.027471321257791458,3,8,0.8081604675994651,6,-2.7042461632782935,-0.0257147531018587,0.8162827498236163
STD01182,0.610064729174525,5,8,-0.023769799756435558,0.02806538026501275,3,-0.29055066030768767,-0.7843961670096985,3,6,0.8081604675994651,6,0.9838279999517042,0.4372114561783935,-0.2905506603076874
STD00378,-0.6938771983543349,3,8,1.0578705418124317,1.9316723189667449,5,0.9027541099901244,-0.09357829468590496,3,6,0.8081604675994651,8,1.0646477405630257,-0.027144863277996725,0.9027541099901243
STD01600,-0.6938771983543349,3,10,-1.4770166390422144,0.6954964624564793,3,-0.12625507599132252,-1.1920558364830696,5,8,-0.4720432393583496,6,-2.0145843767283447,-0.01457708461160825,-0.1262550759913225
STD01495,-0.6938771983543349,5,9,-0.6807170010774043,-0.7525952551698313,3,1.0324611502398868,1.420271396817909,3,8,-0.4720432393583496,8,-0.8238401983881991,-0.05518427689258675,1.0324611502398868
STD02396,0.1754174199982383,3,11,-1.3310283720819995,-0.36719925284604255,5,0.14180614052485319,-2.1968818325904054,5,6,0.8081604675994651,8,-1.6926524099599114,-0.002740255160412323,0.14180614052485283
STD01896,-1.1285245075306216,3,10,-0.49048986534136635,0.6809532170857703,3,0.003451964258439966,0.4639238478911906,5,6,-0.4720432393583496,6,-0.17324128646705672,-0.039177241647124286,0.00345196425843996
STD01527,1.4793593475270983,5,8,0.08461542874432987,-0.9115321510068656,3,-0.8007316852900864,1.2583093119190294,5,4,0.8081604675994651,6,1.0646477405630257,0.18279378139527946,-0.8007316852900866
STD00267,-1.1285245075306216,5,10,0.8742792363927671,0.4004763420792399,3,-0.7920845492734351,0.24356726979747675,5,6,0.8081604675994651,4,1.0646477405630257,-0.021993698405827263,-0.7920845492734346
STD01905,-1.1285245075306216,5,11,-0.023769799756435558,0.02806538026501275,5,1.0584025582898404,-2.155014082752599,5,6,0.8081604675994651,4,0.9959509610434011,1.2464371949968582,1.0584025582898404
STD00351,-1.1285245075306216,5,8,-0.9240307793444299,1.1785399694121719,5,-0.15219648404127512,1.5557906923455436,3,4,-0.4720432393583496,6,-0.12205545074655344,-0.04953233746346026,-0.15219648404127448
STD01550,1.0447120383508117,5,8,-2.0875130281485696,0.3319153281887542,5,-0.16084362005792582,-0.17841557725198517,5,6,-0.4720432393583496,6,-2.25165561585489,-0.024703984998236835,-0.16084362005792568
STD01131,1.0447120383508117,3,8,-0.3599852024526891,1.0009046152413679,5,0.30610172484121834,0.08491053357000297,5,6,-0.4720432393583496,6,0.38576191942791954,-0.029213647022088573,0.30610172484121845
STD01448,-1.1285245075306216,5,10,-0.31132244679928395,0.557335631434744,5,0.003451964258439966,0.4694327623435339,3,6,-0.4720432393583496,6,-0.6958756090869388,-0.047064707560757583,0.00345196425843996
STD00477,0.610064729174525,3,10,0.22617980882696298,-0.9915200005457644,3,2.026881792154731,-0.9122029823040522,5,4,0.8081604675994651,6,0.40731385025760686,-0.08250343962080557,2.026881792154732
STD00866,0.1754174199982383,3,8,0.5181563427473936,-1.533775292225058,3,-1.2503827581559286,-0.8218567852856294,5,4,0.8081604675994651,4,1.0646477405630257,-0.04816287045115272,-1.2503827581559284
STD02110,-0.6938771983543349,3,8,1.206070752211438,0.25712149485367947,5,-0.09166653192471913,0.09923371114609467,3,6,0.8081604675994651,6,1.0646477405630257,-0.0247487460407295,-0.09166653192471846
STD02100,0.610064729174525,5,10,-0.8687321933746512,-0.06386870654268316,5,-1.2590298941725793,7.325100392278353e-05,5,4,0.8081604675994651,6,-0.761878397252853,-0.025904618972479494,-1.2590298941725797
STD00659,1.4793593475270983,5,10,1.548921985224065,-0.6840342412793463,3,-0.03978371582481383,0.34162594704917953,3,4,0.8081604675994651,4,1.0646477405630257,-0.022808154432243915,-0.03978371582481365
STD01413,-1.1285245075306216,3,9,-0.023769799756435558,1.6169149370149716,5,1.1189325104063947,0.01439642858001445,5,4,0.8081604675994651,4,1.0646477405630257,-0.03440322279539014,1.1189325104063947
STD00217,1.0447120383508117,3,10,1.201646865333856,0.453455307358251,3,-0.11760793997467182,-1.58429054548988,5,4,-0.4720432393583496,6,1.0646477405630257,-0.0444062068723769,-0.11760793997467128
STD00491,0.1754174199982383,5,10,-1.2182192567036514,-1.2512208107369969,3,0.003451964258439966,0.5234201239764933,5,6,0.8081604675994651,6,-1.2481438365976405,-0.03193324751088277,0.00345196425843996
STD01680,-1.1285245075306216,5,10,-1.4261419399500184,0.8388513096820389,3,-0.48943478869065676,7.325100392278353e-05,5,4,0.8081604675994651,6,-1.3801494129294671,-0.025904156465513223,-0.4894347886906562
STD02177,1.0447120383508117,5,11,0.7459865169428809,-0.859591988968619,5,1.776114847671857,-0.8416888773140645,3,4,-0.4720432393583496,6,0.8316174884670465,-0.04173775561301378,1.7761148476718567
STD00731,1.0447120383508117,3,10,-0.882003854007398,0.02806538026501275,5,0.15045327654150387,0.3184885063493395,5,4,0.8081604675994651,6,1.0646477405630257,-0.030971032845050234,0.15045327654150323
STD01263,-1.5631718167069084,3,11,1.7833879897359255,0.18336646475936935,3,1.2832280947227614,0.9993903326589162,5,6,0.8081604675994651,5,1.0646477405630257,-0.01803899003205117,1.2832280947227612
STD00308,1.0447120383508117,5,11,-0.09012810292016986,0.7671738860692591,3,0.7471056616904099,-0.26215107692759626,5,4,0.8081604675994651,4,1.0646477405630257,0.014916303304672059,0.7471056616904098
STD00272,1.4793593475270983,3,11,0.0005615780702667453,0.5095506823595579,4,0.07262905239164658,7.325100392278353e-05,3,6,0.8081604675994651,6,0.7992895922225184,-0.02407288289330888,0.07262905239164638
STD00204,-0.25922988917804823,5,10,2.013430107370205,-1.025800507491008,5,-0.30784493234098964,1.4764623242318065,3,6,0.8081604675994651,4,1.0646477405630257,-0.01561226883784376,-0.30784493234098975
STD00175,1.4793593475270983,3,10,2.0996959014830585,0.02806538026501275,5,-1.077440037822912,-0.10129077491918496,3,6,0.8081604675994651,6,0.37633294968993286,-0.026580441301239675,-1.0774400378229125
STD00847,1.0447120383508117,3,8,-0.09455198979775206,-0.3651216463645131,5,-0.25596211624108434,1.001593898439853,3,6,0.8081604675994651,6,0.5999342320479235,-0.17456537842066608,-0.25596211624108417
STD00932,-1.5631718167069084,3,10,-0.7050483789041069,1.3416320782122648,4,-0.36837488445754557,1.028036687811098,3,6,-0.4720432393583496,4,-0.43051746074643155,-0.04636639783900154,-0.36837488445754496
STD00037,3.652595893408532,3,8,-0.7315917001696006,1.0123314508897823,3,-0.6623775090236733,0.07389270466531707,3,6,-1.7522469463161643,6,0.25914432580351526,-0.02732089821209647,-0.662377509023673
STD01967,-0.25922988917804823,3,10,-0.023769799756435558,-0.02854939635667596,5,-0.38566915649084693,-0.3613115370697674,5,4,-1.7522469463161643,4,1.0646477405630257,0.18741830207365826,-0.38566915649084654
STD01942,1.4793593475270983,5,11,0.26157090384762127,1.1390654462631036,3,0.3666316769577743,-0.2874920834083738,3,6,0.8081604675994651,4,0.4679286557160969,-0.04132808370253386,0.36663167695777443
STD00961,0.610064729174525,5,10,0.5159443993086026,-0.1822922759898851,5,-1.3022655742558331,-0.4274185104978817,3,4,0.8081604675994651,8,-0.42917046506957734,-0.037529406516942594,-1.3022655742558333
STD00371,-0.25922988917804823,3,11,-0.802373890210917,0.32256609902187017,5,-2.236156264054121,-0.4648791287738134,5,6,-0.4720432393583496,4,-0.24328506166353533,-0.017772471099508195,-2.2361562640541224
STD01388,1.0447120383508117,3,10,-0.8775799671298159,-0.7401296162806523,5,-1.423325478488945,-0.6554875688248757,3,4,0.8081604675994651,6,-1.3707204431914786,-0.01542113610791435,-1.4233254784889453
STD00851,0.1754174199982383,5,10,-1.5699182634714424,-0.7141595352615291,3,0.2628660447579643,-0.3580061883983623,3,6,0.8081604675994651,6,-1.8111880295231833,-0.022703123798174303,0.26286604475796405
STD02161,-0.25922988917804823,2,11,-0.023769799756435558,-2.3014508871503403,5,0.003451964258439966,0.6490233734899103,3,6,0.8081604675994651,6,0.6363031153230179,-0.4090929539524927,0.00345196425843996
STD00191,-0.25922988917804823,5,10,-0.8244933245988284,0.02806538026501275,3,0.6260457574572987,0.44078640719135065,3,6,0.8081604675994651,4,-0.7416734621000217,-0.03340617494294149,0.6260457574572986
STD02331,-1.5631718167069084,3,11,-1.3288164286432085,0.4025539485607693,3,-2.0113307276212,-0.432927424950225,3,8,-0.4720432393583496,6,-2.624773418343826,-0.02133119672207819,-2.0113307276212007
STD01880,1.0447120383508117,3,11,-0.5878153766481764,1.13179382357775,5,-1.1120285818895157,0.6776697286420937,5,6,0.8081604675994651,6,0.28473724366376696,-0.042082594910170794,-1.1120285818895157
STD02271,-0.6938771983543349,5,8,-0.5767556594542208,-1.4911843593536955,3,0.003451964258439966,1.6340172775688113,3,6,-0.4720432393583496,8,-2.638243375112379,-0.06566318025569608,0.00345196425843996
STD00067,-0.25922988917804823,3,8,-0.6829289445161953,0.4638433397658997,3,0.47039730915758415,0.42756501250572804,3,6,-0.4720432393583496,4,-0.08568656747145903,-0.03468972388472465,0.4703973091575841
STD02386,0.610064729174525,3,10,0.7636820644532101,0.8315796869966852,5,-0.26460925225773574,-1.8343952616262456,5,6,0.8081604675994651,4,1.0646477405630257,-0.059613465366279414,-0.26460925225773535
STD01949,1.4793593475270983,5,11,0.07134376811158337,0.4576105203213114,3,1.0843439663397922,-0.9309332914420182,5,6,0.8081604675994651,6,0.34804604047597104,-0.2090257737326504,1.0843439663397925
STD01650,-1.5631718167069084,5,10,0.9716047476995775,0.02806538026501275,3,0.003451964258439966,-0.9761063899512298,3,4,-0.4720432393583496,6,0.3440050534454048,-0.04000237147946087,0.00345196425843996
STD01687,1.0447120383508117,3,8,-0.34228965494236,-0.47107957692253544,3,-2.4177461204037884,7.325100392278353e-05,3,6,-1.7522469463161643,6,-0.8911899822309675,-0.025906438940148196,-2.417746120403789
STD01476,1.4793593475270983,3,10,-0.76919473862905,0.5064342726372629,3,0.617398621440648,0.20500486863107667,3,4,-1.7522469463161643,6,0.18101857654590425,-0.029643737704175294,0.6173986214406483
STD00528,-0.25922988917804823,3,8,0.1775170531735578,-0.5676882783136739,5,-1.1725585340060714,0.30416532877324853,3,4,0.8081604675994651,6,0.6093632017859121,-0.0018571260159990508,-1.1725585340060716
STD00955,1.0447120383508117,5,8,0.35226058483805806,-0.0005017088560225561,5,-0.8180259573233878,-1.3782571449722576,3,8,0.8081604675994651,4,-0.9060069346763764,-0.08081262187112509,-0.8180259573233875
STD01900,0.610064729174525,3,8,0.6464490621972798,0.278936362909743,3,-1.1898528060393727,-1.4950461313619263,3,8,0.8081604675994651,8,-0.9814386925802774,-0.05835974172373881,-1.1898528060393732
STD00218,1.4793593475270983,5,10,-1.5787660372266072,0.5074730758780269,3,2.4851800010372256,1.3189073708948005,5,4,0.8081604675994651,4,-0.12070845506969734,-0.03762742260331916,2.4851800010372265
STD01607,1.4793593475270983,3,8,1.3609067929268177,-2.089535026034294,5,-0.10031366794136982,-0.6764214437437791,3,4,0.8081604675994651,6,0.7144288645806308,-0.03287881435623796,-0.10031366794136967
STD00049,1.0447120383508117,5,11,1.6993341390618624,-0.8471263500794401,3,1.2399924146395067,-1.858634485216554,3,6,-0.4720432393583496,4,1.0646477405630257,-0.04125292793309867,1.239992414639507
STD00180,1.4793593475270983,3,11,-0.18081778391060668,0.23322902031608636,5,0.003451964258439966,0.671059031299282,3,4,0.8081604675994651,6,0.36420998859823417,-0.07798672324111117,0.00345196425843996
STD01554,-1.5631718167069084,5,10,0.3810158495423426,1.3572141268237397,5,0.9978726061732844,-0.7678694236526702,5,4,0.8081604675994651,6,0.25645033444980514,-0.05418628361946549,0.9978726061732843
STD00514,-1.1285245075306216,5,10,-0.6873528313937778,0.9479256499623576,5,0.003451964258439966,7.325100392278353e-05,3,6,0.8081604675994651,6,-0.9329468482134842,-0.02590493123122878,0.00345196425843996
STD00523,-0.6938771983543349,3,8,-0.3223821639932398,1.8599948953539651,3,-1.120675717906166,-0.6180269505489447,3,6,0.8081604675994651,4,-0.12205545074655344,0.0010004627695462762,-1.120675717906166
STD00848,-0.25922988917804823,5,10,-0.18081778391060668,1.1598415110784024,5,1.724232031571953,0.4661274136721281,3,8,0.8081604675994651,6,-0.5665640241088243,-0.062081248638384344,1.7242320315719535
STD02056,0.610064729174525,5,11,-0.023769799756435558,-0.1812534727491204,5,0.07262905239164658,-0.04840519617669396,5,6,-1.7522469463161643,6,1.0646477405630257,0.0026754485170314905,0.07262905239164638
STD00691,0.1754174199982383,5,10,0.35226058483805806,0.9074123235725254,5,0.003451964258439966,1.2935663644140245,5,4,0.8081604675994651,4,1.0646477405630257,0.025631705434911813,0.00345196425843996
STD00574,-0.6938771983543349,5,10,2.2036572431062424,-0.6767626185939918,5,-1.284971302222532,7.325100392278353e-05,3,4,0.8081604675994651,6,1.0646477405630257,-0.02590296914440352,-1.2849713022225324
STD00120,-0.25922988917804823,3,11,0.5093085689922289,-0.07217913246880307,5,0.8335770218569185,0.27662075651153434,3,4,-0.4720432393583496,6,0.8720273587727072,-0.01828119618500909,0.8335770218569187
STD00666,-0.6938771983543349,5,9,-0.4661584875146637,-0.91880377369222,5,-0.16949075607457642,0.09372479669375136,3,4,0.8081604675994651,8,0.18505956357647046,-0.028725063389599816,-0.1694907560745761
STD00806,1.0447120383508117,5,8,-1.8220798154936324,0.043128027256103846,3,0.27151318077461495,0.01659999436095195,0,6,0.8081604675994651,6,-0.7645723886065632,-0.026031291121725447,0.27151318077461445
STD00650,-0.6938771983543349,3,8,-1.9194053268004425,0.3682734416155268,3,2.173883104437795,-1.7363365843745426,3,8,0.8081604675994651,6,-2.0549942470340055,-0.013208046228767778,2.1738831044377953
STD00833,1.0447120383508117,3,8,-1.9658561390150564,-1.3551011348134896,5,-0.42890483657410083,-0.09137472890496826,5,4,-1.7522469463161643,6,-0.6608537214887005,-0.025251126934577796,-0.428904836574101
STD00509,-1.5631718167069084,3,10,0.697323761289476,0.36204062217093697,3,-0.33378634039094235,0.3625598219680829,5,6,0.8081604675994651,4,1.0646477405630257,-0.018606777195570412,-0.3337863403909418
STD02383,1.4793593475270983,5,8,-0.5745437160154296,0.7796395249584387,3,0.5222801252574888,0.602748492090231,3,4,0.8081604675994651,4,0.47062264706980894,-0.0406262847185254,0.522280125257489
STD00615,0.1754174199982383,5,8,-1.8287156458100056,0.6695263814373561,5,0.003451964258439966,0.15652642145045986,3,6,0.8081604675994651,6,-2.71636912436999,-0.027104649356637117,0.00345196425843996
STD00617,-1.1285245075306216,5,10,0.6663565531464,-0.7287027806322381,3,-0.28190352429103693,-0.03848915016247646,5,4,0.8081604675994651,6,0.9582350820914507,-0.026714042838326308,-0.281903524291037
STD01136,0.610064729174525,3,10,1.732513290643729,-2.1892601371477274,5,0.19368895662475777,-0.9540707321418582,3,4,0.8081604675994651,6,0.6201391672007548,-0.03363171486790771,0.19368895662475763
STD02340,-0.25922988917804823,3,10,-0.6519617363731195,0.6747203976411804,5,0.003451964258439966,-1.4895372169095826,5,8,-1.7522469463161643,6,0.08268789213546186,0.0061598524825467954,0.00345196425843996
STD01194,1.4793593475270983,3,8,-0.22063276580884716,1.4766764995117057,5,0.16774754857480506,0.937690490792676,5,6,-0.4720432393583496,8,-0.06278764096491754,-0.08554764818687088,0.16774754857480484
STD00910,-1.5631718167069084,5,10,-2.111844405975273,-1.9690338501055629,5,1.4561708150557773,0.9354869250117392,5,6,-0.4720432393583496,6,-1.8394749387371474,-0.032120059786557055,1.4561708150557773
STD01532,0.1754174199982383,5,9,-1.7889006639117653,0.13869792540647746,3,1.3351109108226653,-0.2070619324041678,5,4,-0.4720432393583496,6,-0.7160805442397701,-0.024279036152152232,1.3351109108226653
STD02242,-0.6938771983543349,3,4,2.1284511661873435,0.8461229323673942,5,-2.149684903887614,-0.16188883389495679,3,6,-0.4720432393583496,6,0.19314153763760297,-0.026970847468972534,-2.1496849038876147
STD00433,1.4793593475270983,5,11,0.0005615780702667453,1.2429457703395963,5,-0.16949075607457642,1.1613524175577958,5,4,-0.4720432393583496,8,1.0646477405630257,28.99645455201968,-0.1694907560745761
STD01103,0.610064729174525,3,8,-1.4703808087258414,1.194122018023645,3,0.17639468459145646,-2.57713465266337,5,4,-0.4720432393583496,6,-0.854821098955873,-0.0013062119041222816,0.17639468459145602
STD00694,1.4793593475270983,3,8,-1.3443000327147465,1.196199624505176,5,-1.8470351433048355,-0.2324029388849453,5,4,0.8081604675994651,6,0.36286299292137997,-0.023477248966307714,-1.8470351433048358
STD02480,-1.1285245075306216,3,11,-0.9350904965383854,0.7599022633839053,5,0.003451964258439966,1.0577848258537506,5,4,-0.4720432393583496,6,0.5285434611745888,-0.04177875593041692,0.00345196425843996
STD01936,-0.6938771983543349,3,9,0.7636820644532101,1.1120565620032163,5,0.003451964258439966,-0.3646168857411732,3,6,0.8081604675994651,4,1.0646477405630257,-0.03260387055466246,0.00345196425843996
STD00007,-1.1285245075306216,5,10,-1.9260411571168163,-0.7079267158169393,5,0.24557177272466238,0.7063160837942762,3,4,-1.7522469463161643,4,-1.2885537069033013,-0.031049939932223058,0.24557177272466246
STD02450,-1.1285245075306216,3,11,0.2527231300924569,-1.6719361232467933,3,-1.284971302222532,1.1899987727099777,5,4,-0.4720432393583496,6,0.38441492375106545,0.04017813064836638,-1.2849713022225324
STD00039,0.1754174199982383,3,8,0.33456503732772885,0.8419677194043339,5,-1.4838554306055012,-0.3216473530128989,3,4,0.8081604675994651,4,0.08403488781231787,-0.03939549471163436,-1.4838554306055012
STD01251,1.4793593475270983,3,4,2.4292754738629387,-1.2221343199955792,5,1.1016382383730936,-0.019758841024511357,3,4,-0.4720432393583496,6,1.0646477405630257,-0.02601758237965066,1.101638238373094
STD01082,1.0447120383508117,5,8,0.4805533042879442,-0.7328579935952978,5,0.003451964258439966,-2.3544367859274105,3,4,0.8081604675994651,4,0.9730520345368598,-0.09466159994064878,0.00345196425843996
STD02185,-1.5631718167069084,3,9,-0.048101177583138366,0.3464585735594632,5,0.14180614052485319,0.21161556597388828,3,6,0.8081604675994651,4,0.9030082593403811,-0.08764401610679813,0.14180614052485283
STD01693,1.0447120383508117,3,8,-0.10561170699170797,0.60512058050993,5,0.003451964258439966,-1.4256338092624061,3,6,0.8081604675994651,4,-0.6177498598293277,0.1635378928836636,0.00345196425843996
STD00542,-1.1285245075306216,5,8,-0.023769799756435558,-0.050364264412739564,3,-1.1379699899394682,0.052958829746414554,5,6,0.8081604675994651,4,1.0646477405630257,-0.05717082798722808,-1.1379699899394684
STD01061,-0.25922988917804823,3,8,1.712605799694609,-0.44822590562570713,5,0.003451964258439966,-1.284605599282429,3,4,-1.7522469463161643,6,1.0646477405630257,-0.03643011044965388,0.00345196425843996
STD01636,0.610064729174525,5,10,0.5955743631050835,-1.4215845422224451,5,-1.3455012543390878,1.404846436351349,3,4,-0.4720432393583496,4,-0.6002389160302085,0.007199893012479014,-1.3455012543390876
STD00065,1.4793593475270983,5,10,-0.4661584875146637,-1.3582175445357845,5,-0.35108061242424354,0.9068405698595561,3,6,-0.4720432393583496,6,-1.0582174461610343,-0.05320428457164382,-0.3510806124242434
STD02291,-0.25922988917804823,5,11,-1.1651326141726641,-0.9271141996183392,5,0.003451964258439966,7.325100392278353e-05,3,6,0.8081604675994651,4,-1.487909067077896,-0.02590431794237544,0.00345196425843996
STD02465,0.1754174199982383,3,8,-0.9660577046814613,1.0237582865381964,5,0.971931198123331,-2.57713465266337,5,6,-1.7522469463161643,4,0.47196964274666314,0.011534582352440646,0.9719311981233307
STD01571,-1.5631718167069084,3,10,-1.147437066662335,-2.136281171868717,5,0.003451964258439966,-1.4179213290291262,3,6,0.8081604675994651,4,-2.1654478925361462,-0.008561320438958147,0.00345196425843996
STD01212,-0.25922988917804823,3,10,-0.13879085857357507,-0.37550967877216174,5,-0.49808192470730744,0.4011222231344822,3,6,-1.7522469463161643,6,-0.17054729511334654,-0.0664631294572029,-0.49808192470730744
STD02326,0.1754174199982383,3,11,0.4009233404914633,0.02806538026501275,3,2.0787646082546365,1.0445634311681273,3,8,-1.112145092837257,6,-0.23924407463297093,0.01066044512530457,2.078764608254637
STD01807,0.610064729174525,3,10,-0.07464449884863186,0.8991018976464061,5,0.40122022102437754,-1.7748989855409427,3,6,-0.4720432393583496,4,0.5824232882488043,0.3077953615098529,0.40122022102437765
STD01670,1.4793593475270983,5,10,1.0556585983736406,-0.05971349357962347,5,-0.13490221200797312,-1.944573550673102,3,4,0.8081604675994651,6,0.6336091239693077,-0.05175457516044806,-0.1349022120079729
STD00580,0.610064729174525,3,10,-1.7291781910644046,0.7474366244947257,3,0.003451964258439966,-1.3958856712197543,3,6,-1.7522469463161643,4,-2.095404117339666,-0.014574505300077001,0.00345196425843996
STD00952,0.1754174199982383,5,9,-0.6386900757403727,0.12934869623959347,5,-1.5357382467054057,7.325100392278353e-05,3,6,0.8081604675994651,6,-0.9060069346763764,-0.025905045182504655,-1.5357382467054062
STD01971,-0.25922988917804823,3,10,0.42967860519574785,1.1245222008923945,5,0.7298113896571087,0.6203770183377277,3,6,0.8081604675994651,6,0.454458698947544,-0.005641040601765692,0.7298113896571082
